name,latitude,longitude,color
AGE00135039: 130,35.7297,0.6500,#72ff00
ASN00066062: 259,-33.8607,151.2050,#fff500
ASN00086071: 213,-37.8075,144.9700,#dcff00
ASN00090015: 211,-38.8556,143.5128,#daff00
AU000005901: 65,48.2331,16.3500,#1fff00
BE000006447: 35,50.8000,4.3500,#00ff21
CA006148100: -67,43.3833,-81.0000,#00ecff
CA006158350: -122,43.6667,-79.4000,#00dcff
EIE00101859: 100,53.2800,-9.0200,#4cff00
EZE00100082: 22,50.0864,14.4164,#00ff76
GM000004204: 38,50.9267,11.5842,#00ff0d
GME00125218: 23,51.3164,12.4475,#00ff6f
GME00127462: 31,54.3656,13.4783,#00ff3b
ITE00100550: 71,44.5000,11.3458,#26ff00
ITE00100554: 88,45.4717,9.1892,#3cff00
SWE00139148: -56,59.8600,17.6300,#00efff
SZ000006717: -87,45.8667,7.1667,#00e6ff
UK000047811: 69,54.3500,-6.6500,#24ff00
UK000056225: 88,51.7667,-1.2667,#3cff00
