name,latitude,longitude,color
AGE00135039: 250,35.7297,0.6500,#fffa00
ASN00066062: 142,-33.8607,151.2050,#81ff00
ASN00074128: 211,-35.5269,144.9520,#daff00
ASN00086071: 135,-37.8075,144.9700,#78ff00
ASN00090015: 128,-38.8556,143.5128,#6fff00
AU000005901: 174,48.2331,16.3500,#aaff00
BE000006447: 190,50.8000,4.3500,#bfff00
CA006148100: 300,43.3833,-81.0000,#ffde00
CA006158350: 239,43.6667,-79.4000,#feff00
EIE00101859: 256,53.2800,-9.0200,#fff700
EZE00100082: 163,50.0864,14.4164,#9cff00
GM000004204: 181,50.9267,11.5842,#b3ff00
GME00125218: 166,51.3164,12.4475,#a0ff00
GME00127462: 108,54.3656,13.4783,#56ff00
ITE00100550: 298,44.5000,11.3458,#ffdf00
ITE00100554: 278,45.4717,9.1892,#ffea00
SWE00139148: 195,59.8600,17.6300,#c5ff00
SZ000006717: 82,45.8667,7.1667,#35ff00
UK000047811: 222,54.3500,-6.6500,#e8ff00
UK000056225: 241,51.7667,-1.2667,#ffff00
USC00288878: 272,40.2333,-74.7667,#ffee00
