name,latitude,longitude,color
AGE00135039: 190,35.7297,0.6500,#bfff00
ASN00066062: 247,-33.8607,151.2050,#fffc00
ASN00086071: 227,-37.8075,144.9700,#eeff00
ASN00090015: 239,-38.8556,143.5128,#feff00
AU000005901: 8,48.2331,16.3500,#00ffd1
BE000006447: 86,50.8000,4.3500,#3aff00
CA006148100: -122,43.3833,-81.0000,#00dcff
CA006158350: -106,43.6667,-79.4000,#00e1ff
EIE00101859: -6,53.2800,-9.0200,#00fdff
EZE00100082: 1,50.0864,14.4164,#00ffff
GM000004204: 31,50.9267,11.5842,#00ff3b
GME00125218: 18,51.3164,12.4475,#00ff90
GME00127462: -25,54.3656,13.4783,#00f8ff
ITE00100550: 69,44.5000,11.3458,#24ff00
ITE00100554: 38,45.4717,9.1892,#00ff0d
SWE00139148: -60,59.8600,17.6300,#00eeff
SZ000006717: 42,45.8667,7.1667,#01ff00
UK000047811: 13,54.3500,-6.6500,#00ffb1
UK000056225: 12,51.7667,-1.2667,#00ffb7
