name,latitude,longitude,color
AGE00135039: 320,35.7297,0.6500,#ffd300
ASN00066062: 144,-33.8607,151.2050,#00ff01
ASN00086071: 117,-37.8075,144.9700,#00ff05
ASN00090015: 128,-38.8556,143.5128,#00ff03
AU000005901: 316,48.2331,16.3500,#ffd500
BE000006447: 183,50.8000,4.3500,#5cff00
CA006148100: 278,43.3833,-81.0000,#ffea00
CA006158350: 239,43.6667,-79.4000,#fcff00
EIE00101859: 194,53.2800,-9.0200,#7bff00
EZE00100082: 252,50.0864,14.4164,#fff900
GM000004204: 235,50.9267,11.5842,#f1ff00
GME00125218: 256,51.3164,12.4475,#fff700
GME00127462: 194,54.3656,13.4783,#7bff00
ITE00100550: 321,44.5000,11.3458,#ffd300
ITE00100554: 322,45.4717,9.1892,#ffd200
SWE00139148: 206,59.8600,17.6300,#9eff00
SZ000006717: 94,45.8667,7.1667,#00ff09
UK000047811: 150,54.3500,-6.6500,#00ff00
UK000056225: 164,51.7667,-1.2667,#25ff00
USC00288878: 289,40.2333,-74.7667,#ffe400
