name,latitude,longitude,color
AGE00135039: 120,35.7297,0.6500,#00ff05
ASN00066062: 389,-33.8607,151.2050,#ffad00
ASN00086071: 244,-37.8075,144.9700,#fffd00
ASN00090015: 178,-38.8556,143.5128,#4dff00
AU000005901: 28,48.2331,16.3500,#00ff13
BE000006447: 39,50.8000,4.3500,#00ff11
CA006148100: -67,43.3833,-81.0000,#00ff22
CA006158350: -61,43.6667,-79.4000,#00ff21
EIE00101859: 100,53.2800,-9.0200,#00ff08
EZE00100082: 29,50.0864,14.4164,#00ff13
GM000004204: 31,50.9267,11.5842,#00ff12
GME00125218: 28,51.3164,12.4475,#00ff13
GME00127462: 39,54.3656,13.4783,#00ff11
ITE00100550: 63,44.5000,11.3458,#00ff0d
ITE00100554: 40,45.4717,9.1892,#00ff11
SWE00139148: 38,59.8600,17.6300,#00ff11
SZ000006717: -18,45.8667,7.1667,#00ff1a
UK000047811: 117,54.3500,-6.6500,#00ff05
UK000056225: 64,51.7667,-1.2667,#00ff0d
USC00288878: 44,40.2333,-74.7667,#00ff10
