name,latitude,longitude,color
AGE00135039: 205,35.7297,0.6500,#d2ff00
ASN00066062: 226,-33.8607,151.2050,#edff00
ASN00086071: 263,-37.8075,144.9700,#fff300
ASN00090015: 194,-38.8556,143.5128,#c4ff00
AU000005901: 223,48.2331,16.3500,#e9ff00
BE000006447: 195,50.8000,4.3500,#c5ff00
CA006148100: 150,43.3833,-81.0000,#8cff00
CA006158350: 144,43.6667,-79.4000,#84ff00
EIE00101859: 200,53.2800,-9.0200,#ccff00
EZE00100082: 233,50.0864,14.4164,#f6ff00
GM000004204: 210,50.9267,11.5842,#d9ff00
GME00125218: 195,51.3164,12.4475,#c5ff00
GME00127462: 140,54.3656,13.4783,#7fff00
ITE00100550: 219,44.5000,11.3458,#e4ff00
ITE00100554: 213,45.4717,9.1892,#dcff00
SWE00139148: 55,59.8600,17.6300,#12ff00
SZ000006717: 0,45.8667,7.1667,#00ffb0
UK000047811: 133,54.3500,-6.6500,#76ff00
UK000056225: 129,51.7667,-1.2667,#71ff00
