name,latitude,longitude,color
AGE00135039: 220,35.7297,0.6500,#c6ff00
ASN00066062: 228,-33.8607,151.2050,#ddff00
ASN00086071: 181,-37.8075,144.9700,#56ff00
ASN00090015: 150,-38.8556,143.5128,#00ff00
AU000005901: 148,48.2331,16.3500,#00ff00
BE000006447: 87,50.8000,4.3500,#00ff0a
CA006148100: 11,43.3833,-81.0000,#00ff15
CA006158350: 22,43.6667,-79.4000,#00ff14
EIE00101859: 94,53.2800,-9.0200,#00ff09
EZE00100082: 131,50.0864,14.4164,#00ff03
GM000004204: 121,50.9267,11.5842,#00ff04
GME00125218: 103,51.3164,12.4475,#00ff07
GME00127462: 71,54.3656,13.4783,#00ff0c
ITE00100550: 100,44.5000,11.3458,#00ff08
ITE00100554: 100,45.4717,9.1892,#00ff08
SWE00139148: 101,59.8600,17.6300,#00ff08
SZ000006717: -24,45.8667,7.1667,#00ff1b
UK000047811: 122,54.3500,-6.6500,#00ff04
UK000056225: 154,51.7667,-1.2667,#09ff00
USC00288878: 194,40.2333,-74.7667,#7bff00
