name,latitude,longitude,color
AGE00135039: 165,35.7297,0.6500,#9fff00
ASN00066062: 222,-33.8607,151.2050,#e8ff00
ASN00086071: 311,-37.8075,144.9700,#ffd800
ASN00090015: 233,-38.8556,143.5128,#f6ff00
AU000005901: 135,48.2331,16.3500,#78ff00
BE000006447: 131,50.8000,4.3500,#73ff00
CA006148100: 122,43.3833,-81.0000,#68ff00
CA006158350: 139,43.6667,-79.4000,#7eff00
EIE00101859: 117,53.2800,-9.0200,#61ff00
EZE00100082: 83,50.0864,14.4164,#36ff00
GM000004204: 96,50.9267,11.5842,#46ff00
GME00125218: 75,51.3164,12.4475,#2cff00
GME00127462: 59,54.3656,13.4783,#17ff00
ITE00100550: 150,44.5000,11.3458,#8cff00
ITE00100554: 158,45.4717,9.1892,#96ff00
SWE00139148: 57,59.8600,17.6300,#15ff00
SZ000006717: -28,45.8667,7.1667,#00fcff
UK000047811: 150,54.3500,-6.6500,#8cff00
UK000056225: 134,51.7667,-1.2667,#77ff00
