name,latitude,longitude,color
AGE00135039: 155,35.7297,0.6500,#92ff00
ASN00066062: 257,-33.8607,151.2050,#fff600
ASN00086071: 333,-37.8075,144.9700,#ffcc00
ASN00090015: 222,-38.8556,143.5128,#e8ff00
AU000005901: -66,48.2331,16.3500,#00ff1d
BE000006447: 47,50.8000,4.3500,#08ff00
CA006148100: -11,43.3833,-81.0000,#00ff0e
CA006158350: -61,43.6667,-79.4000,#00ff1b
EIE00101859: 89,53.2800,-9.0200,#3eff00
EZE00100082: -138,50.0864,14.4164,#00ff30
GM000004204: -99,50.9267,11.5842,#00ff26
GME00125218: -95,51.3164,12.4475,#00ff25
GME00127462: -44,54.3656,13.4783,#00ff17
ITE00100550: 45,44.5000,11.3458,#05ff00
ITE00100554: 61,45.4717,9.1892,#1aff00
SWE00139148: -154,59.8600,17.6300,#00ff35
SZ000006717: -100,45.8667,7.1667,#00ff26
UK000047811: 58,54.3500,-6.6500,#16ff00
UK000056225: 99,51.7667,-1.2667,#4aff00
