name,latitude,longitude,color
AGE00135039: 310,35.7297,0.6500,#ffd900
ASN00066062: 147,-33.8607,151.2050,#88ff00
ASN00086071: 127,-37.8075,144.9700,#6eff00
ASN00090015: 133,-38.8556,143.5128,#76ff00
AU000005901: 288,48.2331,16.3500,#ffe500
BE000006447: 315,50.8000,4.3500,#ffd600
CA006148100: 178,43.3833,-81.0000,#b0ff00
CA006158350: 189,43.6667,-79.4000,#beff00
EIE00101859: 206,53.2800,-9.0200,#d3ff00
EZE00100082: 289,50.0864,14.4164,#ffe400
GM000004204: 286,50.9267,11.5842,#ffe600
GME00125218: 298,51.3164,12.4475,#ffdf00
GME00127462: 263,54.3656,13.4783,#fff300
ITE00100550: 335,44.5000,11.3458,#ffcb00
ITE00100554: 331,45.4717,9.1892,#ffcd00
SWE00139148: 244,59.8600,17.6300,#fffd00
SZ000006717: 157,45.8667,7.1667,#95ff00
UK000047811: 206,54.3500,-6.6500,#d3ff00
UK000056225: 257,51.7667,-1.2667,#fff600
USC00288878: 278,40.2333,-74.7667,#ffea00
