name,latitude,longitude,color
AGE00135039: 270,35.7297,0.6500,#ffef00
ASN00066062: 147,-33.8607,151.2050,#00ff00
ASN00086071: 143,-37.8075,144.9700,#00ff01
ASN00090015: 128,-38.8556,143.5128,#00ff03
AU000005901: 346,48.2331,16.3500,#ffc500
BE000006447: 250,50.8000,4.3500,#fffa00
CA006148100: 222,43.3833,-81.0000,#cbff00
CA006158350: 256,43.6667,-79.4000,#fff700
EIE00101859: 200,53.2800,-9.0200,#8cff00
EZE00100082: 332,50.0864,14.4164,#ffcc00
GM000004204: 309,50.9267,11.5842,#ffd900
GME00125218: 291,51.3164,12.4475,#ffe300
GME00127462: 256,54.3656,13.4783,#fff700
ITE00100550: 348,44.5000,11.3458,#ffc400
ITE00100554: 345,45.4717,9.1892,#ffc500
SWE00139148: 246,59.8600,17.6300,#fffc00
SZ000006717: 162,45.8667,7.1667,#20ff00
UK000047811: 167,54.3500,-6.6500,#2eff00
UK000056225: 227,51.7667,-1.2667,#daff00
USC00288878: 333,40.2333,-74.7667,#ffcc00
