name,latitude,longitude,color
AGE00135039: 218,35.7297,0.6500,#e3ff00
ASN00066062: 186,-33.8607,151.2050,#baff00
ASN00086071: 195,-37.8075,144.9700,#c5ff00
ASN00090015: 183,-38.8556,143.5128,#b6ff00
AU000005901: 170,48.2331,16.3500,#a5ff00
BE000006447: 127,50.8000,4.3500,#6eff00
CA006148100: 72,43.3833,-81.0000,#28ff00
CA006158350: 111,43.6667,-79.4000,#5aff00
EIE00101859: 211,53.2800,-9.0200,#daff00
EZE00100082: 112,50.0864,14.4164,#5bff00
GM000004204: 126,50.9267,11.5842,#6dff00
GME00125218: 98,51.3164,12.4475,#49ff00
GME00127462: 63,54.3656,13.4783,#1cff00
ITE00100550: 248,44.5000,11.3458,#fffb00
ITE00100554: 238,45.4717,9.1892,#fcff00
SWE00139148: 30,59.8600,17.6300,#00ff41
SZ000006717: 90,45.8667,7.1667,#3fff00
UK000047811: 117,54.3500,-6.6500,#61ff00
UK000056225: 133,51.7667,-1.2667,#76ff00
