name,latitude,longitude,color
AGE00135039: 270,35.7297,0.6500,#ffef00
ASN00066062: 224,-33.8607,151.2050,#eaff00
ASN00086071: 210,-37.8075,144.9700,#d9ff00
ASN00090015: 156,-38.8556,143.5128,#93ff00
AU000005901: 215,48.2331,16.3500,#dfff00
BE000006447: 219,50.8000,4.3500,#e4ff00
CA006148100: 250,43.3833,-81.0000,#fffa00
CA006158350: 267,43.6667,-79.4000,#fff100
EIE00101859: 172,53.2800,-9.0200,#a8ff00
EZE00100082: 210,50.0864,14.4164,#d9ff00
GM000004204: 225,50.9267,11.5842,#ecff00
GME00125218: 203,51.3164,12.4475,#d0ff00
GME00127462: 178,54.3656,13.4783,#b0ff00
ITE00100550: 325,44.5000,11.3458,#ffd000
ITE00100554: 317,45.4717,9.1892,#ffd500
SWE00139148: 212,59.8600,17.6300,#dbff00
SZ000006717: 125,45.8667,7.1667,#6cff00
UK000047811: 217,54.3500,-6.6500,#e2ff00
UK000056225: 230,51.7667,-1.2667,#f2ff00
USC00288878: 294,40.2333,-74.7667,#ffe200
