name,latitude,longitude,color
ASN00066062: 137,-33.8607,151.2050,#7bff00
ASN00086071: 167,-37.8075,144.9700,#a1ff00
ASN00090015: 150,-38.8556,143.5128,#8cff00
AU000005901: 191,48.2331,16.3500,#c0ff00
BE000006447: 206,50.8000,4.3500,#d3ff00
CA006158350: 256,43.6667,-79.4000,#fff700
EIE00101859: 194,53.2800,-9.0200,#c4ff00
EZE00100082: 154,50.0864,14.4164,#91ff00
GM000004204: 159,50.9267,11.5842,#97ff00
GME00125218: 161,51.3164,12.4475,#9aff00
GME00127462: 183,54.3656,13.4783,#b6ff00
ITE00100550: 298,44.5000,11.3458,#ffdf00
ITE00100554: 277,45.4717,9.1892,#ffeb00
SWE00139148: 200,59.8600,17.6300,#ccff00
SZ000006717: 69,45.8667,7.1667,#24ff00
UK000047811: 189,54.3500,-6.6500,#beff00
UK000056225: 219,51.7667,-1.2667,#e4ff00
