name,latitude,longitude,color
ASN00066062: 239,-33.8607,151.2050,#fcff00
ASN00086071: 190,-37.8075,144.9700,#70ff00
ASN00090015: 206,-38.8556,143.5128,#9eff00
AU000005901: 55,48.2331,16.3500,#00ff0f
BE000006447: 49,50.8000,4.3500,#00ff10
CA006158350: -6,43.6667,-79.4000,#00ff18
EIE00101859: 78,53.2800,-9.0200,#00ff0b
EZE00100082: 55,50.0864,14.4164,#00ff0f
GM000004204: 60,50.9267,11.5842,#00ff0e
GME00125218: 53,51.3164,12.4475,#00ff0f
GME00127462: 26,54.3656,13.4783,#00ff13
ITE00100550: 95,44.5000,11.3458,#00ff09
ITE00100554: 85,45.4717,9.1892,#00ff0a
SWE00139148: 6,59.8600,17.6300,#00ff16
SZ000006717: -45,45.8667,7.1667,#00ff1e
UK000047811: 46,54.3500,-6.6500,#00ff10
UK000056225: 21,51.7667,-1.2667,#00ff14
