name,latitude,longitude,color
ASN00066062: 244,-33.8607,151.2050,#fffd00
ASN00086071: 212,-37.8075,144.9700,#dbff00
ASN00090015: 183,-38.8556,143.5128,#b6ff00
AU000005901: 8,48.2331,16.3500,#00ff25
BE000006447: 46,50.8000,4.3500,#06ff00
CA006158350: 44,43.6667,-79.4000,#04ff00
EIE00101859: 117,53.2800,-9.0200,#61ff00
EZE00100082: 8,50.0864,14.4164,#00ff25
GM000004204: 20,50.9267,11.5842,#00ff17
GME00125218: 13,51.3164,12.4475,#00ff1f
GME00127462: 44,54.3656,13.4783,#04ff00
ITE00100550: 75,44.5000,11.3458,#2cff00
ITE00100554: 52,45.4717,9.1892,#0eff00
SWE00139148: 58,59.8600,17.6300,#16ff00
SZ000006717: 1,45.8667,7.1667,#00ff2d
UK000047811: 89,54.3500,-6.6500,#3eff00
UK000056225: 83,51.7667,-1.2667,#36ff00
USC00288878: 44,40.2333,-74.7667,#04ff00
