name,latitude,longitude,color
ASN00066062: 183,-33.8607,151.2050,#5cff00
ASN00086071: 122,-37.8075,144.9700,#00ff04
AU000005901: 256,48.2331,16.3500,#fff700
BE000006447: 236,50.8000,4.3500,#f4ff00
CA006158350: 194,43.6667,-79.4000,#7bff00
EIE00101859: 194,53.2800,-9.0200,#7bff00
EZE00100082: 276,50.0864,14.4164,#ffec00
GM000004204: 266,50.9267,11.5842,#fff100
GME00125218: 271,51.3164,12.4475,#ffee00
GME00127462: 230,54.3656,13.4783,#e2ff00
ITE00100550: 313,44.5000,11.3458,#ffd700
ITE00100554: 309,45.4717,9.1892,#ffd900
SWE00139148: 102,59.8600,17.6300,#00ff07
SZ000006717: 118,45.8667,7.1667,#00ff05
UK000047811: 122,54.3500,-6.6500,#00ff04
UK000056225: 219,51.7667,-1.2667,#c3ff00
