name,latitude,longitude,color
ASN00066062: 226,-33.8607,151.2050,#edff00
ASN00086071: 167,-37.8075,144.9700,#a1ff00
ASN00090015: 156,-38.8556,143.5128,#93ff00
AU000005901: 173,48.2331,16.3500,#a9ff00
BE000006447: 132,50.8000,4.3500,#75ff00
CA006158350: 117,43.6667,-79.4000,#61ff00
EIE00101859: 139,53.2800,-9.0200,#7eff00
EZE00100082: 138,50.0864,14.4164,#7cff00
GM000004204: 140,50.9267,11.5842,#7fff00
GME00125218: 139,51.3164,12.4475,#7eff00
GME00127462: 96,54.3656,13.4783,#46ff00
ITE00100550: 184,44.5000,11.3458,#b7ff00
ITE00100554: 137,45.4717,9.1892,#7bff00
SWE00139148: 92,59.8600,17.6300,#41ff00
SZ000006717: 1,45.8667,7.1667,#00ff0b
UK000047811: 106,54.3500,-6.6500,#53ff00
UK000056225: 116,51.7667,-1.2667,#60ff00
USC00288878: 133,40.2333,-74.7667,#76ff00
