name,latitude,longitude,color
AGE00135039: 235,35.7297,0.6500,#f9ff00
ASN00066062: 174,-33.8607,151.2050,#aaff00
ASN00074128: 183,-35.5269,144.9520,#b6ff00
ASN00086071: 156,-37.8075,144.9700,#93ff00
ASN00090015: 156,-38.8556,143.5128,#93ff00
AU000005901: 266,48.2331,16.3500,#fff100
BE000006447: 203,50.8000,4.3500,#d0ff00
CA006148100: 122,43.3833,-81.0000,#68ff00
CA006158350: 117,43.6667,-79.4000,#61ff00
EIE00101859: 178,53.2800,-9.0200,#b0ff00
EZE00100082: 242,50.0864,14.4164,#fffe00
GM000004204: 241,50.9267,11.5842,#ffff00
GME00125218: 248,51.3164,12.4475,#fffb00
GME00127462: 173,54.3656,13.4783,#a9ff00
ITE00100550: 240,44.5000,11.3458,#ffff00
ITE00100554: 231,45.4717,9.1892,#f3ff00
SWE00139148: 189,59.8600,17.6300,#beff00
SZ000006717: 40,45.8667,7.1667,#00ff00
UK000047811: 167,54.3500,-6.6500,#a1ff00
UK000056225: 158,51.7667,-1.2667,#96ff00
