name,latitude,longitude,color
AGE00135039: 220,35.7297,0.6500,#e5ff00
ASN00066062: 182,-33.8607,151.2050,#b5ff00
ASN00086071: 139,-37.8075,144.9700,#7eff00
ASN00090015: 161,-38.8556,143.5128,#9aff00
AU000005901: 205,48.2331,16.3500,#d2ff00
BE000006447: 158,50.8000,4.3500,#96ff00
CA006148100: 172,43.3833,-81.0000,#a8ff00
CA006158350: 106,43.6667,-79.4000,#53ff00
EIE00101859: 156,53.2800,-9.0200,#93ff00
EZE00100082: 162,50.0864,14.4164,#9bff00
GM000004204: 161,50.9267,11.5842,#9aff00
GME00125218: 168,51.3164,12.4475,#a3ff00
GME00127462: 91,54.3656,13.4783,#40ff00
ITE00100550: 213,44.5000,11.3458,#dcff00
ITE00100554: 185,45.4717,9.1892,#b9ff00
SWE00139148: 66,59.8600,17.6300,#20ff00
SZ000006717: 35,45.8667,7.1667,#00ff21
UK000047811: 139,54.3500,-6.6500,#7eff00
UK000056225: 136,51.7667,-1.2667,#7aff00
USC00288878: 211,40.2333,-74.7667,#daff00
