name,latitude,longitude,color
ASN00066062: 217,-33.8607,151.2050,#bdff00
ASN00086071: 266,-37.8075,144.9700,#fff100
ASN00090015: 200,-38.8556,143.5128,#8cff00
AU000005901: 45,48.2331,16.3500,#00ff10
BE000006447: 33,50.8000,4.3500,#00ff12
CA006158350: -78,43.6667,-79.4000,#00ff23
EIE00101859: 100,53.2800,-9.0200,#00ff08
EZE00100082: 17,50.0864,14.4164,#00ff15
GM000004204: 18,50.9267,11.5842,#00ff14
GME00125218: 3,51.3164,12.4475,#00ff17
GME00127462: 9,54.3656,13.4783,#00ff16
ITE00100550: 96,44.5000,11.3458,#00ff08
ITE00100554: 118,45.4717,9.1892,#00ff05
SWE00139148: 8,59.8600,17.6300,#00ff16
SZ000006717: -54,45.8667,7.1667,#00ff20
UK000047811: 92,54.3500,-6.6500,#00ff09
UK000056225: 67,51.7667,-1.2667,#00ff0d
