name,latitude,longitude,color
AGE00135039: 265,35.7297,0.6500,#fff200
ASN00066062: 162,-33.8607,151.2050,#9bff00
ASN00074128: 106,-35.5269,144.9520,#53ff00
ASN00086071: 99,-37.8075,144.9700,#4aff00
ASN00090015: 122,-38.8556,143.5128,#68ff00
AU000005901: 181,48.2331,16.3500,#b3ff00
BE000006447: 218,50.8000,4.3500,#e3ff00
CA006148100: 194,43.3833,-81.0000,#c4ff00
CA006158350: 200,43.6667,-79.4000,#ccff00
EIE00101859: 206,53.2800,-9.0200,#d3ff00
EZE00100082: 155,50.0864,14.4164,#92ff00
GM000004204: 164,50.9267,11.5842,#9eff00
GME00125218: 159,51.3164,12.4475,#97ff00
GME00127462: 139,54.3656,13.4783,#7eff00
ITE00100550: 275,44.5000,11.3458,#ffec00
ITE00100554: 305,45.4717,9.1892,#ffdb00
SWE00139148: 97,59.8600,17.6300,#48ff00
SZ000006717: 116,45.8667,7.1667,#60ff00
UK000047811: 189,54.3500,-6.6500,#beff00
UK000056225: 152,51.7667,-1.2667,#8eff00
USC00288878: 300,40.2333,-74.7667,#ffde00
