name,latitude,longitude,color
AGE00135039: 195,35.7297,0.6500,#c5ff00
ASN00066062: 205,-33.8607,151.2050,#d2ff00
ASN00086071: 221,-37.8075,144.9700,#e7ff00
ASN00090015: 167,-38.8556,143.5128,#a1ff00
AU000005901: 45,48.2331,16.3500,#05ff00
BE000006447: 71,50.8000,4.3500,#26ff00
CA006148100: 111,43.3833,-81.0000,#5aff00
CA006158350: 139,43.6667,-79.4000,#7eff00
EIE00101859: 111,53.2800,-9.0200,#5aff00
EZE00100082: 39,50.0864,14.4164,#00ff07
GM000004204: 38,50.9267,11.5842,#00ff0d
GME00125218: 48,51.3164,12.4475,#09ff00
GME00127462: 38,54.3656,13.4783,#00ff0d
ITE00100550: 113,44.5000,11.3458,#5cff00
ITE00100554: 105,45.4717,9.1892,#52ff00
SWE00139148: 35,59.8600,17.6300,#00ff21
SZ000006717: -6,45.8667,7.1667,#00fdff
UK000047811: 106,54.3500,-6.6500,#53ff00
UK000056225: 110,51.7667,-1.2667,#58ff00
USC00288878: 156,40.2333,-74.7667,#93ff00
