name,latitude,longitude,color
AGE00135039: 205,35.7297,0.6500,#9bff00
ASN00066062: 178,-33.8607,151.2050,#4dff00
ASN00074128: 167,-35.5269,144.9520,#2eff00
ASN00086071: 163,-37.8075,144.9700,#22ff00
ASN00090015: 156,-38.8556,143.5128,#0eff00
AU000005901: 244,48.2331,16.3500,#fffd00
BE000006447: 230,50.8000,4.3500,#e2ff00
CA006148100: 161,43.3833,-81.0000,#1dff00
CA006158350: 83,43.6667,-79.4000,#00ff0a
EIE00101859: 189,53.2800,-9.0200,#6dff00
EZE00100082: 245,50.0864,14.4164,#fffd00
GM000004204: 248,50.9267,11.5842,#fffb00
GME00125218: 253,51.3164,12.4475,#fff800
GME00127462: 220,54.3656,13.4783,#c6ff00
ITE00100550: 260,44.5000,11.3458,#fff400
ITE00100554: 263,45.4717,9.1892,#fff300
SWE00139148: 163,59.8600,17.6300,#22ff00
SZ000006717: 53,45.8667,7.1667,#00ff0f
UK000047811: 111,54.3500,-6.6500,#00ff06
UK000056225: 220,51.7667,-1.2667,#c6ff00
