name,latitude,longitude,color
AGE00135039: 260,35.7297,0.6500,#fff400
ASN00066062: 138,-33.8607,151.2050,#7cff00
ASN00086071: 143,-37.8075,144.9700,#83ff00
ASN00090015: 167,-38.8556,143.5128,#a1ff00
AU000005901: 180,48.2331,16.3500,#b2ff00
BE000006447: 187,50.8000,4.3500,#bbff00
CA006148100: 261,43.3833,-81.0000,#fff400
CA006158350: 267,43.6667,-79.4000,#fff100
EIE00101859: 189,53.2800,-9.0200,#beff00
EZE00100082: 170,50.0864,14.4164,#a5ff00
GM000004204: 146,50.9267,11.5842,#87ff00
GME00125218: 166,51.3164,12.4475,#a0ff00
GME00127462: 148,54.3656,13.4783,#89ff00
ITE00100550: 275,44.5000,11.3458,#ffec00
ITE00100554: 267,45.4717,9.1892,#fff100
SWE00139148: 252,59.8600,17.6300,#fff900
SZ000006717: 24,45.8667,7.1667,#00ff69
UK000047811: 206,54.3500,-6.6500,#d3ff00
UK000056225: 212,51.7667,-1.2667,#dbff00
USC00288878: 322,40.2333,-74.7667,#ffd200
