name,latitude,longitude,color
AGE00135039: 215,35.7297,0.6500,#dfff00
ASN00066062: 187,-33.8607,151.2050,#bbff00
ASN00086071: 177,-37.8075,144.9700,#aeff00
ASN00090015: 206,-38.8556,143.5128,#d3ff00
AU000005901: 65,48.2331,16.3500,#1fff00
BE000006447: 131,50.8000,4.3500,#73ff00
CA006148100: 22,43.3833,-81.0000,#00ff76
CA006158350: 39,43.6667,-79.4000,#00ff07
EIE00101859: 89,53.2800,-9.0200,#3eff00
EZE00100082: 81,50.0864,14.4164,#33ff00
GM000004204: 160,50.9267,11.5842,#98ff00
GME00125218: 150,51.3164,12.4475,#8cff00
GME00127462: 106,54.3656,13.4783,#53ff00
ITE00100550: 103,44.5000,11.3458,#4fff00
ITE00100554: 100,45.4717,9.1892,#4cff00
SWE00139148: 75,59.8600,17.6300,#2cff00
SZ000006717: -28,45.8667,7.1667,#00f7ff
UK000047811: 72,54.3500,-6.6500,#28ff00
UK000056225: 122,51.7667,-1.2667,#68ff00
USC00288878: 128,40.2333,-74.7667,#6fff00
