name,latitude,longitude,color
AGE00135039: 250,35.7297,0.6500,#fffa00
ASN00066062: 257,-33.8607,151.2050,#fff600
ASN00086071: 169,-37.8075,144.9700,#34ff00
ASN00090015: 133,-38.8556,143.5128,#00ff03
AU000005901: 218,48.2331,16.3500,#c0ff00
BE000006447: 205,50.8000,4.3500,#9bff00
CA006148100: 194,43.3833,-81.0000,#7bff00
CA006158350: 183,43.6667,-79.4000,#5cff00
EIE00101859: 189,53.2800,-9.0200,#6dff00
EZE00100082: 202,50.0864,14.4164,#92ff00
GM000004204: 200,50.9267,11.5842,#8cff00
GME00125218: 198,51.3164,12.4475,#87ff00
ITE00100550: 219,44.5000,11.3458,#c3ff00
ITE00100554: 226,45.4717,9.1892,#d7ff00
SWE00139148: 144,59.8600,17.6300,#00ff01
SZ000006717: 72,45.8667,7.1667,#00ff0c
UK000047811: 172,54.3500,-6.6500,#3cff00
UK000056225: 205,51.7667,-1.2667,#9bff00
USC00288878: 278,40.2333,-74.7667,#ffea00
