name,latitude,longitude,color
ASN00066062: 243,-33.8607,151.2050,#fffe00
ASN00086071: 222,-37.8075,144.9700,#e8ff00
ASN00090015: 211,-38.8556,143.5128,#daff00
AU000005901: 189,48.2331,16.3500,#beff00
BE000006447: 224,50.8000,4.3500,#eaff00
CA006158350: 72,43.6667,-79.4000,#28ff00
EIE00101859: 194,53.2800,-9.0200,#c4ff00
EZE00100082: 162,50.0864,14.4164,#9bff00
GM000004204: 175,50.9267,11.5842,#acff00
GME00125218: 129,51.3164,12.4475,#71ff00
GME00127462: 115,54.3656,13.4783,#5fff00
ITE00100550: 238,44.5000,11.3458,#fcff00
ITE00100554: 246,45.4717,9.1892,#fffc00
SWE00139148: 122,59.8600,17.6300,#68ff00
SZ000006717: 59,45.8667,7.1667,#17ff00
UK000047811: 150,54.3500,-6.6500,#8cff00
UK000056225: 196,51.7667,-1.2667,#c7ff00
