name,latitude,longitude,color
AGE00135039: 145,35.7297,0.6500,#85ff00
ASN00066062: 263,-33.8607,151.2050,#fff300
ASN00086071: 212,-37.8075,144.9700,#dbff00
ASN00090015: 183,-38.8556,143.5128,#b6ff00
AU000005901: -8,48.2331,16.3500,#00ff0d
BE000006447: 41,50.8000,4.3500,#00ff00
CA006148100: 33,43.3833,-81.0000,#00ff02
CA006158350: 67,43.6667,-79.4000,#21ff00
EIE00101859: 94,53.2800,-9.0200,#44ff00
EZE00100082: -5,50.0864,14.4164,#00ff0c
GM000004204: -4,50.9267,11.5842,#00ff0c
GME00125218: -20,51.3164,12.4475,#00ff10
GME00127462: -11,54.3656,13.4783,#00ff0e
ITE00100550: 63,44.5000,11.3458,#1cff00
ITE00100554: 53,45.4717,9.1892,#0fff00
SWE00139148: -19,59.8600,17.6300,#00ff10
SZ000006717: -151,45.8667,7.1667,#00ff34
UK000047811: 76,54.3500,-6.6500,#2dff00
UK000056225: 61,51.7667,-1.2667,#1aff00
