name,latitude,longitude,color
AGE00135039: 165,35.7297,0.6500,#9fff00
ASN00066062: 264,-33.8607,151.2050,#fff200
ASN00086071: 203,-37.8075,144.9700,#d0ff00
ASN00090015: 178,-38.8556,143.5128,#b0ff00
AU000005901: 55,48.2331,16.3500,#12ff00
BE000006447: 82,50.8000,4.3500,#35ff00
CA006148100: 111,43.3833,-81.0000,#5aff00
CA006158350: 89,43.6667,-79.4000,#3eff00
EIE00101859: 128,53.2800,-9.0200,#6fff00
EZE00100082: 34,50.0864,14.4164,#00ff1a
GM000004204: 46,50.9267,11.5842,#06ff00
GME00125218: 31,51.3164,12.4475,#00ff28
GME00127462: 46,54.3656,13.4783,#06ff00
ITE00100550: 84,44.5000,11.3458,#37ff00
ITE00100554: 83,45.4717,9.1892,#36ff00
SWE00139148: 37,59.8600,17.6300,#00ff0d
SZ000006717: -73,45.8667,7.1667,#00efff
UK000047811: 122,54.3500,-6.6500,#68ff00
UK000056225: 122,51.7667,-1.2667,#68ff00
