name,latitude,longitude,color
ASN00066062: 284,-33.8607,151.2050,#ffe700
ASN00086071: 208,-37.8075,144.9700,#d6ff00
ASN00090015: 189,-38.8556,143.5128,#beff00
AU000005901: 38,48.2331,16.3500,#00ff02
BE000006447: 60,50.8000,4.3500,#18ff00
CA006158350: -17,43.6667,-79.4000,#00ff42
EIE00101859: 111,53.2800,-9.0200,#5aff00
EZE00100082: 29,50.0864,14.4164,#00ff0d
GM000004204: 40,50.9267,11.5842,#00ff00
GME00125218: 28,51.3164,12.4475,#00ff0e
GME00127462: 29,54.3656,13.4783,#00ff0d
ITE00100550: 91,44.5000,11.3458,#40ff00
ITE00100554: 86,45.4717,9.1892,#3aff00
SWE00139148: -1,59.8600,17.6300,#00ff30
SZ000006717: -47,45.8667,7.1667,#00ff65
UK000047811: 78,54.3500,-6.6500,#2fff00
UK000056225: 62,51.7667,-1.2667,#1bff00
