name,latitude,longitude,color
AGE00135039: 220,35.7297,0.6500,#e5ff00
ASN00066062: 238,-33.8607,151.2050,#fcff00
ASN00086071: 299,-37.8075,144.9700,#ffdf00
ASN00090015: 200,-38.8556,143.5128,#ccff00
AU000005901: 111,48.2331,16.3500,#5aff00
BE000006447: 82,50.8000,4.3500,#35ff00
CA006148100: 50,43.3833,-81.0000,#0cff00
CA006158350: 78,43.6667,-79.4000,#2fff00
EIE00101859: 111,53.2800,-9.0200,#5aff00
EZE00100082: 99,50.0864,14.4164,#4aff00
GM000004204: 66,50.9267,11.5842,#20ff00
GME00125218: 66,51.3164,12.4475,#20ff00
GME00127462: 75,54.3656,13.4783,#2cff00
ITE00100550: 136,44.5000,11.3458,#7aff00
ITE00100554: 140,45.4717,9.1892,#7fff00
SWE00139148: 56,59.8600,17.6300,#13ff00
SZ000006717: -46,45.8667,7.1667,#00f7ff
UK000047811: 94,54.3500,-6.6500,#44ff00
UK000056225: 88,51.7667,-1.2667,#3cff00
USC00288878: 178,40.2333,-74.7667,#b0ff00
