name,latitude,longitude,color
AGE00135039: 135,35.7297,0.6500,#78ff00
ASN00066062: 215,-33.8607,151.2050,#dfff00
ASN00086071: 193,-37.8075,144.9700,#c3ff00
ASN00090015: 194,-38.8556,143.5128,#c4ff00
AU000005901: -6,48.2331,16.3500,#00ff0c
BE000006447: 77,50.8000,4.3500,#2eff00
CA006148100: -39,43.3833,-81.0000,#00ff15
CA006158350: -11,43.6667,-79.4000,#00ff0e
EIE00101859: 83,53.2800,-9.0200,#36ff00
EZE00100082: 6,50.0864,14.4164,#00ff09
GM000004204: 50,50.9267,11.5842,#0cff00
GME00125218: 44,51.3164,12.4475,#04ff00
GME00127462: 19,54.3656,13.4783,#00ff06
ITE00100550: 56,44.5000,11.3458,#13ff00
ITE00100554: 42,45.4717,9.1892,#01ff00
SWE00139148: 18,59.8600,17.6300,#00ff06
SZ000006717: -70,45.8667,7.1667,#00ff1e
UK000047811: 80,54.3500,-6.6500,#32ff00
UK000056225: 83,51.7667,-1.2667,#36ff00
