name,latitude,longitude,color
AGE00135039: 200,35.7297,0.6500,#8cff00
ASN00066062: 191,-33.8607,151.2050,#73ff00
ASN00074128: 200,-35.5269,144.9520,#8cff00
ASN00086071: 169,-37.8075,144.9700,#34ff00
ASN00090015: 150,-38.8556,143.5128,#00ff00
AU000005901: 208,48.2331,16.3500,#a3ff00
BE000006447: 229,50.8000,4.3500,#dfff00
CA006148100: 139,43.3833,-81.0000,#00ff02
CA006158350: 133,43.6667,-79.4000,#00ff03
EIE00101859: 172,53.2800,-9.0200,#3cff00
EZE00100082: 209,50.0864,14.4164,#a6ff00
GM000004204: 224,50.9267,11.5842,#d1ff00
GME00125218: 220,51.3164,12.4475,#c6ff00
GME00127462: 193,54.3656,13.4783,#78ff00
ITE00100550: 246,44.5000,11.3458,#fffc00
ITE00100554: 244,45.4717,9.1892,#fffd00
SWE00139148: 177,59.8600,17.6300,#4aff00
SZ000006717: 69,45.8667,7.1667,#00ff0d
UK000047811: 156,54.3500,-6.6500,#0eff00
UK000056225: 174,51.7667,-1.2667,#42ff00
