name,latitude,longitude,color
AGE00135039: 110,35.7297,0.6500,#00ff06
ASN00066062: 255,-33.8607,151.2050,#fff700
ASN00086071: 213,-37.8075,144.9700,#b2ff00
ASN00090015: 311,-38.8556,143.5128,#ffd800
AU000005901: -45,48.2331,16.3500,#00ff1e
BE000006447: 67,50.8000,4.3500,#00ff0d
CA006148100: 0,43.3833,-81.0000,#00ff17
CA006158350: 17,43.6667,-79.4000,#00ff15
EIE00101859: 100,53.2800,-9.0200,#00ff08
EZE00100082: -29,50.0864,14.4164,#00ff1c
GM000004204: 23,50.9267,11.5842,#00ff14
GME00125218: -8,51.3164,12.4475,#00ff18
GME00127462: 13,54.3656,13.4783,#00ff15
ITE00100550: 69,44.5000,11.3458,#00ff0d
ITE00100554: 39,45.4717,9.1892,#00ff11
SWE00139148: 20,59.8600,17.6300,#00ff14
SZ000006717: -30,45.8667,7.1667,#00ff1c
UK000047811: 83,54.3500,-6.6500,#00ff0a
UK000056225: 100,51.7667,-1.2667,#00ff08
USC00288878: 67,40.2333,-74.7667,#00ff0d
