name,latitude,longitude,color
AGE00135039: 140,35.7297,0.6500,#7fff00
ASN00066062: 278,-33.8607,151.2050,#ffea00
ASN00086071: 156,-37.8075,144.9700,#93ff00
ASN00090015: 156,-38.8556,143.5128,#93ff00
AU000005901: 28,48.2331,16.3500,#00ff35
BE000006447: 53,50.8000,4.3500,#0fff00
CA006148100: 106,43.3833,-81.0000,#53ff00
CA006158350: 67,43.6667,-79.4000,#21ff00
EIE00101859: 94,53.2800,-9.0200,#44ff00
EZE00100082: 15,50.0864,14.4164,#00ff6e
GM000004204: 19,50.9267,11.5842,#00ff5c
GME00125218: 6,51.3164,12.4475,#00ff95
GME00127462: 19,54.3656,13.4783,#00ff5c
ITE00100550: 121,44.5000,11.3458,#67ff00
ITE00100554: 118,45.4717,9.1892,#63ff00
SWE00139148: -17,59.8600,17.6300,#00ffff
SZ000006717: -66,45.8667,7.1667,#00f1ff
UK000047811: 76,54.3500,-6.6500,#2dff00
UK000056225: 49,51.7667,-1.2667,#0aff00
