name,latitude,longitude,color
AGE00135039: 215,35.7297,0.6500,#dfff00
ASN00066062: 189,-33.8607,151.2050,#beff00
ASN00086071: 245,-37.8075,144.9700,#fffd00
ASN00090015: 178,-38.8556,143.5128,#b0ff00
AU000005901: 138,48.2331,16.3500,#7cff00
BE000006447: 140,50.8000,4.3500,#7fff00
CA006148100: 78,43.3833,-81.0000,#2fff00
CA006158350: 100,43.6667,-79.4000,#4cff00
EIE00101859: 150,53.2800,-9.0200,#8cff00
EZE00100082: 135,50.0864,14.4164,#78ff00
GM000004204: 143,50.9267,11.5842,#83ff00
GME00125218: 134,51.3164,12.4475,#77ff00
GME00127462: 88,54.3656,13.4783,#3cff00
ITE00100550: 181,44.5000,11.3458,#b3ff00
ITE00100554: 178,45.4717,9.1892,#b0ff00
SWE00139148: 14,59.8600,17.6300,#00ff1e
SZ000006717: 17,45.8667,7.1667,#00ff1b
UK000047811: 139,54.3500,-6.6500,#7eff00
UK000056225: 156,51.7667,-1.2667,#93ff00
USC00288878: 211,40.2333,-74.7667,#daff00
