name,latitude,longitude,color
AGE00135039: 215,35.7297,0.6500,#b7ff00
ASN00066062: 248,-33.8607,151.2050,#fffb00
ASN00086071: 249,-37.8075,144.9700,#fffb00
ASN00090015: 178,-38.8556,143.5128,#4dff00
AU000005901: 200,48.2331,16.3500,#8cff00
BE000006447: 230,50.8000,4.3500,#e2ff00
CA006148100: 61,43.3833,-81.0000,#00ff0e
CA006158350: 61,43.6667,-79.4000,#00ff0e
EIE00101859: 167,53.2800,-9.0200,#2eff00
EZE00100082: 206,50.0864,14.4164,#9eff00
GM000004204: 208,50.9267,11.5842,#a3ff00
GME00125218: 189,51.3164,12.4475,#6dff00
GME00127462: 106,54.3656,13.4783,#00ff07
ITE00100550: 219,44.5000,11.3458,#c3ff00
ITE00100554: 256,45.4717,9.1892,#fff700
SWE00139148: 137,59.8600,17.6300,#00ff02
SZ000006717: 58,45.8667,7.1667,#00ff0e
UK000047811: 161,54.3500,-6.6500,#1dff00
UK000056225: 191,51.7667,-1.2667,#73ff00
