name,latitude,longitude,color
ASN00066062: 163,-33.8607,151.2050,#9cff00
ASN00086071: 117,-37.8075,144.9700,#61ff00
ASN00090015: 117,-38.8556,143.5128,#61ff00
AU000005901: 311,48.2331,16.3500,#ffd800
BE000006447: 239,50.8000,4.3500,#feff00
CA006158350: 228,43.6667,-79.4000,#f0ff00
EIE00101859: 189,53.2800,-9.0200,#beff00
EZE00100082: 279,50.0864,14.4164,#ffea00
GM000004204: 281,50.9267,11.5842,#ffe900
GME00125218: 269,51.3164,12.4475,#ffef00
GME00127462: 219,54.3656,13.4783,#e4ff00
ITE00100550: 378,44.5000,11.3458,#ffb300
ITE00100554: 341,45.4717,9.1892,#ffc700
SWE00139148: 226,59.8600,17.6300,#edff00
SZ000006717: 141,45.8667,7.1667,#80ff00
UK000047811: 183,54.3500,-6.6500,#b6ff00
UK000056225: 196,51.7667,-1.2667,#c7ff00
