name,latitude,longitude,color
AGE00135039: 260,35.7297,0.6500,#fff400
ASN00066062: 148,-33.8607,151.2050,#00ff00
ASN00086071: 111,-37.8075,144.9700,#00ff06
ASN00090015: 144,-38.8556,143.5128,#00ff01
AU000005901: 225,48.2331,16.3500,#d4ff00
BE000006447: 238,50.8000,4.3500,#f9ff00
CA006148100: 250,43.3833,-81.0000,#fffa00
CA006158350: 239,43.6667,-79.4000,#fcff00
EIE00101859: 228,53.2800,-9.0200,#ddff00
EZE00100082: 188,50.0864,14.4164,#6aff00
GM000004204: 184,50.9267,11.5842,#5fff00
GME00125218: 153,51.3164,12.4475,#06ff00
GME00127462: 173,54.3656,13.4783,#3fff00
ITE00100550: 300,44.5000,11.3458,#ffde00
ITE00100554: 303,45.4717,9.1892,#ffdd00
SWE00139148: 243,59.8600,17.6300,#fffe00
SZ000006717: 130,45.8667,7.1667,#00ff03
UK000047811: 217,54.3500,-6.6500,#bdff00
UK000056225: 266,51.7667,-1.2667,#fff100
USC00288878: 306,40.2333,-74.7667,#ffdb00
