name,latitude,longitude,color
ASN00066062: 224,-33.8607,151.2050,#eaff00
ASN00086071: 194,-37.8075,144.9700,#c4ff00
ASN00090015: 200,-38.8556,143.5128,#ccff00
AU000005901: 103,48.2331,16.3500,#4fff00
BE000006447: 97,50.8000,4.3500,#48ff00
CA006158350: 17,43.6667,-79.4000,#00ff65
EIE00101859: 117,53.2800,-9.0200,#61ff00
EZE00100082: 89,50.0864,14.4164,#3eff00
GM000004204: 68,50.9267,11.5842,#23ff00
GME00125218: 68,51.3164,12.4475,#23ff00
GME00127462: 79,54.3656,13.4783,#31ff00
ITE00100550: 141,44.5000,11.3458,#80ff00
ITE00100554: 135,45.4717,9.1892,#78ff00
SWE00139148: 47,59.8600,17.6300,#08ff00
SZ000006717: -7,45.8667,7.1667,#00ffcf
UK000047811: 78,54.3500,-6.6500,#2fff00
UK000056225: 78,51.7667,-1.2667,#2fff00
USC00288878: 128,40.2333,-74.7667,#6fff00
