name,latitude,longitude,color
AGE00135039: 208,35.7297,0.6500,#a3ff00
ASN00066062: 178,-33.8607,151.2050,#4dff00
ASN00074128: 172,-35.5269,144.9520,#3cff00
ASN00086071: 161,-37.8075,144.9700,#1dff00
ASN00090015: 156,-38.8556,143.5128,#0eff00
AU000005901: 158,48.2331,16.3500,#14ff00
BE000006447: 213,50.8000,4.3500,#b2ff00
CA006148100: 106,43.3833,-81.0000,#00ff07
CA006158350: 117,43.6667,-79.4000,#00ff05
EIE00101859: 178,53.2800,-9.0200,#4dff00
EZE00100082: 175,50.0864,14.4164,#45ff00
GM000004204: 200,50.9267,11.5842,#8cff00
GME00125218: 189,51.3164,12.4475,#6dff00
GME00127462: 144,54.3656,13.4783,#00ff01
ITE00100550: 215,44.5000,11.3458,#b7ff00
ITE00100554: 211,45.4717,9.1892,#acff00
SWE00139148: 137,59.8600,17.6300,#00ff02
SZ000006717: 63,45.8667,7.1667,#00ff0d
UK000047811: 156,54.3500,-6.6500,#0eff00
UK000056225: 169,51.7667,-1.2667,#34ff00
