name,latitude,longitude,color
ASN00066062: 162,-33.8607,151.2050,#20ff00
ASN00086071: 123,-37.8075,144.9700,#00ff04
ASN00090015: 100,-38.8556,143.5128,#00ff08
AU000005901: 250,48.2331,16.3500,#fffa00
BE000006447: 212,50.8000,4.3500,#afff00
CA006158350: 322,43.6667,-79.4000,#ffd200
EIE00101859: 222,53.2800,-9.0200,#cbff00
EZE00100082: 220,50.0864,14.4164,#c6ff00
GM000004204: 203,50.9267,11.5842,#95ff00
GME00125218: 198,51.3164,12.4475,#87ff00
GME00127462: 131,54.3656,13.4783,#00ff03
ITE00100550: 240,44.5000,11.3458,#ffff00
ITE00100554: 249,45.4717,9.1892,#fffb00
SWE00139148: 182,59.8600,17.6300,#59ff00
SZ000006717: 62,45.8667,7.1667,#00ff0e
UK000047811: 222,54.3500,-6.6500,#cbff00
UK000056225: 235,51.7667,-1.2667,#f1ff00
