name,latitude,longitude,color
AGE00135039: 255,35.7297,0.6500,#fff700
ASN00066062: 228,-33.8607,151.2050,#ddff00
ASN00086071: 200,-37.8075,144.9700,#8cff00
ASN00090015: 194,-38.8556,143.5128,#7bff00
AU000005901: 200,48.2331,16.3500,#8cff00
BE000006447: 184,50.8000,4.3500,#5fff00
CA006148100: 244,43.3833,-81.0000,#fffd00
CA006158350: 211,43.6667,-79.4000,#acff00
EIE00101859: 200,53.2800,-9.0200,#8cff00
EZE00100082: 197,50.0864,14.4164,#84ff00
GM000004204: 213,50.9267,11.5842,#b2ff00
GME00125218: 213,51.3164,12.4475,#b2ff00
GME00127462: 183,54.3656,13.4783,#5cff00
ITE00100550: 246,44.5000,11.3458,#fffc00
ITE00100554: 261,45.4717,9.1892,#fff400
SWE00139148: 184,59.8600,17.6300,#5fff00
SZ000006717: 98,45.8667,7.1667,#00ff08
UK000047811: 178,54.3500,-6.6500,#4dff00
UK000056225: 199,51.7667,-1.2667,#8aff00
USC00288878: 222,40.2333,-74.7667,#cbff00
