name,latitude,longitude,color
ASN00066062: 136,-33.8607,151.2050,#00ff02
ASN00086071: 122,-37.8075,144.9700,#00ff04
ASN00090015: 139,-38.8556,143.5128,#00ff02
AU000005901: 248,48.2331,16.3500,#fffb00
BE000006447: 233,50.8000,4.3500,#ebff00
CA006158350: 256,43.6667,-79.4000,#fff700
EIE00101859: 222,53.2800,-9.0200,#cbff00
EZE00100082: 247,50.0864,14.4164,#fffc00
GM000004204: 260,50.9267,11.5842,#fff400
GME00125218: 259,51.3164,12.4475,#fff500
GME00127462: 225,54.3656,13.4783,#d4ff00
ITE00100550: 338,44.5000,11.3458,#ffc900
ITE00100554: 319,45.4717,9.1892,#ffd400
SWE00139148: 348,59.8600,17.6300,#ffc400
SZ000006717: 113,45.8667,7.1667,#00ff06
UK000047811: 233,54.3500,-6.6500,#ebff00
UK000056225: 263,51.7667,-1.2667,#fff300
