name,latitude,longitude,color
AGE00135039: 160,35.7297,0.6500,#98ff00
ASN00066062: 227,-33.8607,151.2050,#eeff00
ASN00086071: 172,-37.8075,144.9700,#a8ff00
ASN00090015: 156,-38.8556,143.5128,#93ff00
AU000005901: 44,48.2331,16.3500,#04ff00
BE000006447: 110,50.8000,4.3500,#58ff00
CA006148100: 139,43.3833,-81.0000,#7eff00
CA006158350: 172,43.6667,-79.4000,#a8ff00
EIE00101859: 106,53.2800,-9.0200,#53ff00
EZE00100082: 28,50.0864,14.4164,#00ff4e
GM000004204: 63,50.9267,11.5842,#1cff00
GME00125218: 59,51.3164,12.4475,#17ff00
GME00127462: 45,54.3656,13.4783,#05ff00
ITE00100550: 75,44.5000,11.3458,#2cff00
ITE00100554: 62,45.4717,9.1892,#1bff00
SWE00139148: 44,59.8600,17.6300,#04ff00
SZ000006717: 21,45.8667,7.1667,#00ff7c
UK000047811: 106,54.3500,-6.6500,#53ff00
UK000056225: 117,51.7667,-1.2667,#61ff00
USC00288878: 211,40.2333,-74.7667,#daff00
